Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
236.00,72.1,-13.8,1.00
236.05,71.4,-13.8,1.00
236.10,70.7,-13.8,1.00
236.15,70.0,-13.8,1.00
236.20,69.3,-13.8,1.00
236.25,68.6,-13.8,1.00
236.30,67.9,-13.8,1.00
236.35,67.3,-13.8,1.00
236.40,66.6,-13.8,1.00
236.45,65.9,-13.8,1.00
236.50,65.2,-13.8,1.00
236.55,64.5,-13.8,1.00
236.60,63.8,-13.8,1.00
236.65,63.1,-13.8,1.00
236.70,62.4,-13.8,1.00
236.75,61.7,-13.8,1.00
236.80,61.1,-13.8,1.00
236.85,60.4,-13.8,1.00
236.90,59.7,-13.8,1.00
236.95,59.0,-13.8,1.00
237.00,58.3,-13.8,1.00
237.05,57.6,-13.8,1.00
237.10,56.9,-13.8,1.00
237.15,56.2,-13.8,1.00
237.20,55.5,-13.8,1.00
237.25,54.9,-13.8,1.00
237.30,54.2,-13.8,1.00
237.35,53.5,-13.8,1.00
237.40,52.8,-13.8,1.00
237.45,52.1,-13.8,1.00
237.50,51.4,-13.8,1.00
237.55,50.7,-13.8,1.00
237.60,50.0,-13.8,1.00
237.65,49.3,-13.8,1.00
237.70,48.7,-13.8,1.00
237.75,48.0,-13.8,1.00
237.80,47.3,-13.8,1.00
237.85,46.6,-13.8,1.00
237.90,45.9,-13.8,1.00
237.95,45.2,-13.8,1.00
238.00,44.5,-13.8,1.00
238.05,43.8,-13.8,1.00
238.10,43.1,-13.8,1.00
238.15,42.5,-13.8,1.00
238.20,41.8,-13.8,1.00
238.25,41.1,-13.8,1.00
238.30,40.4,-13.8,1.00
238.35,39.7,-13.8,1.00
238.40,39.0,-13.8,1.00
238.45,38.3,-13.8,1.00
238.50,37.6,-13.8,1.00
238.55,36.9,-13.8,1.00
238.60,36.3,-13.8,1.00
238.65,35.6,-13.8,1.00
238.70,34.9,-13.8,1.00
238.75,34.2,-13.8,1.00
238.80,33.5,-13.8,1.00
238.85,32.8,-13.8,1.00
238.90,32.1,-13.8,1.00
238.95,31.4,-13.8,1.00
239.00,30.7,-13.8,1.00
239.05,30.1,-13.8,1.00
239.10,29.4,-13.8,1.00
239.15,28.7,-13.8,1.00
239.20,28.0,-13.8,1.00
239.25,27.3,-13.8,1.00
239.30,26.6,-13.8,1.00
239.35,25.9,-13.8,1.00
239.40,25.2,-13.8,1.00
239.45,24.5,-13.8,1.00
239.50,23.9,-13.8,1.00
239.55,23.2,-13.8,1.00
239.60,22.5,-13.8,1.00
239.65,21.8,-13.8,1.00
239.70,21.1,-13.8,1.00
239.75,20.4,-13.8,1.00
239.80,19.7,-13.8,1.00
239.85,19.0,-13.8,1.00
239.90,18.3,-13.8,1.00
239.95,17.7,-13.8,1.00
240.00,17.0,-13.8,1.00
240.05,16.3,-13.8,1.00
240.10,15.6,-13.8,1.00
240.15,14.9,-13.8,1.00
240.20,14.2,-13.8,1.00
240.25,13.5,-13.8,1.00
240.30,12.8,-13.8,1.00
240.35,12.1,-13.8,1.00
240.40,11.5,-13.8,1.00
240.45,10.8,-13.8,1.00
240.50,10.1,-13.8,1.00
240.55,9.4,-13.8,1.00
240.60,8.7,-13.8,1.00
240.65,8.0,-13.8,1.00
240.70,7.3,-13.8,1.00
240.75,6.6,-13.8,1.00
240.80,5.9,-13.8,1.00
240.85,5.2,-13.8,1.00
240.90,4.6,-13.8,1.00
240.95,3.9,-13.8,1.00
241.00,3.2,-13.8,1.00
241.05,2.5,-13.8,1.00
241.10,1.8,-13.8,1.00
241.15,1.1,-13.8,1.00
241.20,0.4,-13.8,1.00
241.25,0.0,-13.8,1.00
